true_smiles,name,candidate_rank,candidate_smiles
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,12,CCN1C[C@]2(OC(=O)c3ccccc3NOCC=C(C)C)CC[C@H](OC)[C@@]34C1[C@H](C[C@@H]3C2(O)O)[C@@]1(O)C=C[C@H](OC)[C@@]41O
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,13,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34C1[C@](O)([C@@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@H]4[C@@H]1[C@H]2OC
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,14,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C3C(O)(C1(O)CC(OC)C3C(OC)C31)CC24
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,15,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C3(O)C1CC2C1(O)CCC(OC)C2(O)C3CCC12O
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,16,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1CC2CC1(O)C(O)C2C(CC13)C(OC)CC24O
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,17,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34C1[C@H](OC)C[C@@H]3[C@]1(O)C[C@H](OC)C(O)(O)[C@H]1[C@@H]24
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,18,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@@]34C1[C@H]2C[C@@H]([C@H]3O)[C@@]1(O)C[C@H](OC)[C@@H](OC)C[C@@]41O
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,19,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34[C@H]1[C@H](OC)[C@@]3(O)C[C@H]4[C@@]1(O)[C@@H]3[C@@H](C[C@H]1OC)[C@@H]32
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,MassSpecGymID0341761,20,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)C34C1C2C3[C@@]1(O)C[C@H]4[C@]2(O)C[C@@H](OC)[C@@]1(O)[C@H]2OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,1,COCC12CN(C)C34C5CC(O)(C(OC)C1OC)C(OC(=O)c1ccccc1)C3C(O)C1(O)C(C(OC)C4OC)C2C51
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,2,COC[C@@]12CN(C)[C@@H]3C4[C@@H](OC)C5[C@@H](O)[C@@H]([C@@H]1OC)[C@@]51[C@@H]3[C@@H](OC)[C@H]2[C@]4(O)[C@H](O)[C@H](OC)[C@@H]1OC(=O)c1ccccc1
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,3,COCC12CN(C)C3C4C(OC)C1C1(O)C5CC(O)(C(O)C(OC)C31)C(O)C4C5C(OC(=O)c1ccccc1)C2OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,4,COCC12CN(C)C(OC)C34C1C1CC(C(OC)C23)C2(OC)C(O)C(O)C(O)(C1OC(=O)c1ccccc1)C(OC)C24
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,5,COCC12CN(C)C(OC)C34C(O)C5C(OC(=O)c6ccccc6)C6(C(OC)C(O)CC3(O)C6C1OC)C2C(OC)C54
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,6,COC[C@]12CN(C)[C@H]3[C@H](OC)[C@H]1[C@@H](OC(=O)c1ccccc1)[C@@]1([C@H](OC)[C@]45C[C@@H]4[C@H](OC)[C@@H](O)[C@@](O)([C@H](O)C5)[C@H]1O)[C@H]32
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,7,COC[C@]12CN(C)[C@@H]3[C@@H](OC)[C@H]1[C@]1(COC)[C@H]4[C@@H](O)C5[C@@H](OC(=O)c6ccccc6)[C@@]3(O)[C@H]([C@H](O)[C@@H]2OC)[C@@]51[C@H]4OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,8,COCC1N(C)CC2(COC)C3C(O)C4(O)C(OC(=O)c5ccccc5)C2C13C1C(OC)C2(O)C(OC)C2C(OC)C14
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,9,COC[C@]12CN(C)[C@H]3[C@@H]4C[C@@H]5[C@H]6C[C@H](OC)[C@]3(O)[C@]5(O)[C@@H]4[C@H](OC(=O)c3ccccc3)[C@H](O)C6(OC)[C@H]1[C@H](OC)[C@@H]2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,10,COC[C@]12CN(C)[C@H](OC)[C@]34C[C@H]1[C@@H]([C@H](OC)[C@@H]3O)[C@H](OC(=O)c1ccccc1)[C@H]4[C@]1(O)C[C@H](OC)[C@]3(O)[C@@H]([C@H]2O)[C@H]13
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,11,COC[C@]12CN(C)[C@@H]3[C@H]([C@H]4C[C@@]5(O)[C@H]3[C@H]([C@H](OC(=O)c3ccccc3)[C@@H]5OC)[C@H]3[C@@H](O)[C@@H]([C@H]3OC)[C@]4(O)[C@H]1OC)[C@@H]2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,12,COCC12CN(C)C3C(OC(=O)c4ccccc4)C14C(O)C1(O)C(OC)CC5C(C(OC)C1O)C5(C(OC)C2OC)C34
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,13,COC[C@@]12CN(C)C3C4C[C@@]5(O)C4[C@H](O)[C@H]([C@H]1O)[C@]1(C(OC(=O)c4ccccc4)C5[C@H](OC)[C@H]1O)[C@@H](OC)[C@@H](OC)C32
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,14,COCC12CN(C)C3C4C3C(O)(CC41)C1C(OC)C(OC)C(OC)C(C)(C(=O)OC)C1(O)C2OC(=O)c1ccccc1
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,15,COC[C@]12CN(C)C3C[C@@H](OC(=O)c4ccccc4)[C@]4(O)C5[C@H]6O[C@H](O)[C@@H](OC)C(C[C@H](OC)[C@@]5([C@H]31)[C@H]4[C@@H]2O)[C@H]6OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,16,COCC12CN(C)C3C4CC5(C(O)CC(OC)(CC5OC(C)=O)C(O)(C4OC)C31)C(OC)C2OC(=O)c1ccccc1
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,17,COC[C@@]12CN(C)[C@]34[C@@H]([C@@H](OC)[C@]5(O)C[C@@H]6[C@H]3[C@H](O)C(O)(C[C@@H]6OC)[C@@H]([C@@H](OC(=O)c3ccccc3)[C@@H]1OC)[C@@H]54)[C@H]2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,18,COC[C@@]12CN(C)[C@@]34C[C@@H]1[C@@H]([C@H](OC)[C@H](OC(=O)c1ccccc1)[C@@H]23)[C@]1(OC)[C@@]2(O)[C@@H](O)[C@H](OC)[C@@]1(O)C[C@H](OC)[C@@H]42
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,19,COC[C@@]12CN(C)[C@@H]3[C@@H]4C[C@]5(O)[C@H](OC(=O)c6ccccc6)[C@@H](O)[C@@H](O)C([C@@H]1OC)[C@@]1(C([C@H]35)[C@H](OC)[C@]21OC)[C@@H]4OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,20,COC[C@@]12CN(C)C[C@@]34C1[C@H](OC)[C@]2(O)[C@H](OC)[C@]1(O)[C@H](OC)C2C[C@@H]3[C@](O)([C@@H]2OC(=O)c2ccccc2)[C@H](OC)[C@H]41
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,1,COc1cc(OC)c2c(c1)[C@H](NC(C)=O)CCc1ccc(N[C@@H](C)C(=O)N3CCc4[nH]c5ccccc5c4C3)c(OC)c(=O)c1-2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,2,COc1cc2c(cc1OC)C(NCC=O)CCc1ccc(NC(C)C(=O)N3CCc4c([nH]c5ccccc45)C3)c(OC)c1C2=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,3,COc1cc2c(c(OC)c1OC)CCNC(=O)c1ccc(NC(C)C(=O)N3CCc4[nH]c5ccccc5c4C3)c(=O)cc1CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,4,COc1cc(=O)c(OC)c(OC)cc1C1CCc2c1ccc(NC(C)C(=O)N1CCc3c([nH]c4ccccc34)C1)c2NC(C)=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,5,COc1c(-c2cc(=O)c(OC)cc3c2NC(=O)C(OC)CC3)ccc(N[C@@H](C)C(=O)N2CCc3c([nH]c4ccccc34)C2)c1C
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,6,COc1cc(=O)c(N[C@@H](C)C(=O)N2CCc3[nH]c4ccccc4c3C2)ccc1-c1c2c(cc(OC)c1OC)CCN(C=O)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,7,COc1cc2c(c(OC)c1OC)-c1ccc(NC(C)C(=O)N3CCc4[nH]c5ccccc5c4C3)c(cc1=O)C(N)CC2C(C)=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,8,COc1cc(=O)c(N[C@@H](C)C(=O)N2CCc3c(OC)cc4c(c3C2)C(OC)CC4)ccc1-c1c(NC(C)=O)[nH]c2ccccc12
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,9,COc1cc(N2CCc3ccc(NC(C)C(=O)N4CCc5c([nH]c6ccccc56)C4)cc3C2C(C)=O)c(=O)cc(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,10,COc1cc2c(cc1OC)C(NC(C)=O)c1c(OC)ccc(N[C@H](C)C(=O)N3CCc4[nH]c5ccccc5c4C3)c1CCC2=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,11,COc1cc(=O)c(NC2CCc3c(OC)cc(OC)c2c3OC)cc2c1CN(C(=O)N1CCc3c([nH]c4ccccc34)C1)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,12,COc1cc([C@H]2CC(=O)CCc3ccc(N[C@@H](C)C(=O)N4CCc5c4[nH]c4ccccc54)c2c3)c(NC(C)=O)c(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,13,COc1cc(=O)c2c([nH]1)CN(C(=O)C(C)Nc1cc3c(cc1OC)C1=CC(=O)c4cc(OC)c(c5c4CC5)CNC1CC3)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,14,COc1cc(OC)c(C2=C3C=C(N(C)C(C)=O)C(=O)C=C(C=C2)N(CN2CCc4c([nH]c5ccccc45)C2)C3)c(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,15,COc1cc2c(c(OC)c1OC)N1CCc3ccc(c(=O)cc3C2C(C)=O)N[C@@H](C)C(=O)N1CCc1[nH]c2ccccc2c1C
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,16,COc1cc2c(c(OC)c1OC)[C@H](NC(C)=O)CCc1ccc(N[C@@H](C)C(=O)N3CCc4[nH]c5ccccc5c4CC3)c([O])c1-2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,17,COc1cc2c(c(OC)c1OC)CC[C@H]2Nc1cccc(N[C@@H](C)C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,18,COc1cc2c(c(OC)c1OC)[C@@H](c1c[nH]c3ccccc13)CCN(C(=O)[C@H](C)Nc1ccc3c(cc1=O)CCC3NC(C)=O)C2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,19,C[C@H](Nc1ccc2c(cc1=O)[C@H](O[NH])CCC2)C(=O)N1CCc2c([nH]c3ccccc23)C1
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,20,COc1cc2c(c(OC)c1OC)CN(C(=O)C(C)Nc1ccc(C(C)=O)c(N3CCc4c([nH]c5ccccc45)C3)cc1=O)C2
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,1,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34C1C[C@@H]([C@H]23)[C@@]1(O)C[C@H](OC(=O)c2ccccc2)C2(OC(C)=O)C([C@@H](O)[C@@H]1OC)[C@H](O)[C@H]24
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,2,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC(C)=O)[C@]34C1[C@H](OC)[C@H]3[C@@]1(O)[C@@H]3[C@H](OC)[C@H]4C[C@](O)(C[C@H]2[C@H]1OC(=O)c1ccccc1)[C@@H]3O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,3,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@]3([C@@]4(OC(C)=O)[C@H]5C[C@H](OC)[C@]6([C@H](O)[C@@H]64)[C@@H](OC(=O)c4ccccc4)[C@H]5O)[C@@H]2C[C@@H](O)[C@@H]13
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,4,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC(C)=O)[C@]34C1[C@H](OC)[C@@]1(O)C[C@H](OC(=O)c5ccccc5)[C@H]2[C@]32C4C(C[C@H]2O)[C@@H](OC)[C@@H]1O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,5,CCN1CC2(COC)C(O)CC(OC(C)=O)C34C5C(O)C(OC(=O)c6ccccc6)C6CC(OC)(C5C6OC)C(O)(C(OC)C23)C14
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,6,CCN1C[C@@]2(COC)[C@@H]3[C@H]([C@@H]4C[C@@H](O)[C@@]5(OC(C)=O)[C@@H]([C@H]4OC(=O)c4ccccc4)[C@@H](O)C[C@H]5OC(C)=O)C1C(OC)[C@@H]3C[C@H]2O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,7,CCN1C[C@]2(COC)[C@@H]3[C@H](OC(=O)c4ccccc4)[C@H](OC)[C@]4(CC[C@H]24)C3(OC(C)=O)[C@@H](O)[C@@H]1[C@H]1[C@@H](O)[C@H]2[C@@H](OC)[C@@H](O)C[C@]12O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,8,CCN1C[C@@]2(COC)C(C1[C@H](O)[C@@H](OC)[C@]1(O)C[C@H](OC)C3(OC(C)=O)C4=C(C[C@H]41)[C@@H]3OC)[C@@H](OC(=O)c1ccccc1)C[C@H]2O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,9,CCN1CC2(CC)C(O)CC3C(OC(=O)c4ccccc4)C4C(OC)C5CC4C5(OC)C(O)(OC(C)=O)C(O)C4(O)C3C1C4C2O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,10,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@]34C1[C@H]([C@H](OC(=O)c1ccccc1)[C@@H]23)[C@@]1(OC(C)=O)[C@H](O)[C@@]2(OC)[C@H]([C@H](O)[C@H]24)[C@H]1OC
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,11,CCN1CC2(COC)C(O)CC(OC)C34CC5C3C(OC)C2C(OC(C)=O)(OC(C)=O)CC5(O)C(OC(=O)c2ccccc2)C14
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,12,CCN1C[C@@]2(COC)[C@H](O)C[C@H](OC(C)=O)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@@]1(O)C[C@H]4[C@H](OC(=O)c2ccccc2)[C@@H]1[C@@H](O)COC
