target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,conditioning_fingerprint_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,WNMJYKCGWZFFKR,3,0.0,0.0,0.12121212482452393,0.12121212482452393,0.11254122853279114,0.1875,MassSpecGymID0070209,C#CN(c1c(N)n(CCOC)c(C)cc1=O)c1c(C)n(CCC)c(=O)[nH]c1=O,formula,mist,3,30,30,0,3.6201255321502686,"['C#CN(c1c(N)n(CCOC)c(C)cc1=O)c1c(C)n(CCC)c(=O)[nH]c1=O', 'CCCCn1c(N)c(N(CCC(C)C)C2=CC(=O)C=CC2=O)c(=O)[nH]c1=O', 'CCCn1c(C)c(N(CC)c2c([NH])cc(=O)n(CCOC)c2C)c(=O)[nH]c1=O']"
C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,NWXMGUDVXFXRIG,3,0.0,0.0,0.10000000149011612,0.11764705926179886,0.11138397206862767,0.1139240488409996,MassSpecGymID0076472,COc1ccc(OC)c(C(=O)C(N[N+](=O)O)c2ccccc2)c1,formula,mist,3,30,30,0,5.50165057182312,"['COc1ccc(OC)c(C(=O)C(N[N+](=O)O)c2ccccc2)c1', 'COC(OC)C(=O)CNC(=O)c1cccc(ON)c1', 'COc1ccc(C2C(O)C(O)C2O)c(C(=O)Nc2cc(C3CO[N+]4(CC4)O3)ccc2OC)c1']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.06329113990068436,0.095238097012043,0.07693946361541748,0.1304347813129425,MassSpecGymID0076664,CNC(=C(C(C)C)S(=O)(=O)c1ccc(OC)c(OC)c1)C(C)C,formula,mist,3,30,30,3,2.8887579441070557,"['CNC(=C(C(C)C)S(=O)(=O)c1ccc(OC)c(OC)c1)C(C)C', 'CCc1ccc(S(=O)(=O)C(=CN(CC)CO)C(C)C)cc1OC', '[CH][C@H](OC)c1cc(S(=O)(=O)N(CC(C)C)C(C)C)ccc1OC']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.08536585420370102,0.08536585420370102,0.07552635669708252,0.1304347813129425,MassSpecGymID0076673,CCc1ccc(S(=O)(=O)C(C(=O)NC(C)C)C(C)C)cc1OC,formula,mist,3,29,24,3,2.75140380859375,"['CCc1ccc(S(=O)(=O)C(C(=O)NC(C)C)C(C)C)cc1OC', 'COc1ccc(S(=O)(=O)N=C(C(C)C)C(C)C)cc1OC(C)C', 'COc1ccc(S(=O)(=O)C=C(C)N(C(C)C)C(C)C)cc1OC']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC,3,0.0,0.0,0.1450381726026535,0.1450381726026535,0.12186851600805919,0.1550387591123581,MassSpecGymID0105096,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=C4O)C(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,formula,mist,3,30,30,2,10.496416568756104,"['CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=C4O)C(=O)/C(C)=C\\C=C/[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C', 'COc1c(C)c(O[C@]2(C)OC=C[C@H](OC(C)=O)[C@@H](C)[C@@H]2[C@H](C)[C@H](O)[C@@H](O)[C@@H](C)/C=C/C=C(C)C(C)O)cc2c(=O)[nH]c-2c(O)c1O', 'C=CC=CC(C)C(O)C(C)C(C)C(OC(C)=O)C(C)C(C=COC1(C)OC(C)(O)c2c(O)c(C)c3c(O)c(O)[nH]c3c2C1=O)OC']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)OC(=O)C)COC,RIPYIJVYDYCPKW,3,0.0,0.0,0.10852713137865067,0.11347517371177673,0.10962417721748352,0.17924527823925018,MassSpecGymID0134807,CC1CCC2(C)[C@@H]3CC(=O)c4cc5c(cc4C32C1)C(=O)N1C[C@H](C)C[C@]1(C)C5(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)O[C@H]1OC[C@H](O)[C@H](O)[C@H]1O,formula,mist,3,30,30,1,9.31211519241333,"['CC1CCC2(C)[C@@H]3CC(=O)c4cc5c(cc4C32C1)C(=O)N1C[C@H](C)C[C@]1(C)C5(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)O[C@H]1OC[C@H](O)[C@H](O)[C@H]1O', 'CC1C[C@]2(C)CCC1(C)C(=O)c1cc3c(cc12)C(=O)C1(N[C@H]2O[C@H](O[C@H]4OC[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]2O)[C@H](C)CC[C@]1(C)C3=O', 'CC1CCC2(C)C3OC(=O)C2(C)C1CC1(C)C(O[C@@H]2OC[C@@H](O)[C@H](O)C4=CC5=C(O[C@@H]6OC[C@H](O)[C@H](O)[C@@H]6O)C(=O)C=CC2(C)N45)CC31C']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.14179104566574097,0.14814814925193787,0.14566600819428763,0.125,MassSpecGymID0135253,CO[C@H]1C[C@H](C[C@@H]2CC[C@@H](C)[C@H]([C@H](C)C(=O)[C@H](C)[C@@H]3C[C@@]4(C)OC[C@@H](O3)[C@H]3O[C@H](O4)[C@@]4(C[C@@H](C)[C@@](C)([C@H]5CC[C@H](C)[C@@H](CO)O5)O4)[C@@H]3C)O2)OC[C@H]1C,formula,mist,3,30,30,2,11.009477615356445,"['CO[C@H]1C[C@H](C[C@@H]2CC[C@@H](C)[C@H]([C@H](C)C(=O)[C@H](C)[C@@H]3C[C@@]4(C)OC[C@@H](O3)[C@H]3O[C@H](O4)[C@@]4(C[C@@H](C)[C@@](C)([C@H]5CC[C@H](C)[C@@H](CO)O5)O4)[C@@H]3C)O2)OC[C@H]1C', 'CCC1(C2(C3CC(C)(CO)C(C)O3)CCC2C)OC12CC(CC1CC3OC(C(C)C(O)C(C)C4OC5(OC4COC)C(C)C5C)CC(OC)C(O)C3O1)O2', 'COC1CC1C1OC1C(=O)C(C)C(O)C(C)C1OC2(CCC(C)C[C@H]1C)OC([C@H]1CO[C@](O)(C(C)C[C@H]3CC[C@@H](C)[C@]4(CO4)O[C@H]3CO)O1)C(C)CC2C']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.1666666716337204,0.1666666716337204,0.14292929569880167,0.12903225421905518,MassSpecGymID0135257,CO[C@H]1C[C@H](C[C@@H]2CC[C@@H](C)[C@@H]([C@@H]3CC[C@H](C)[C@H]([C@]4(C)O[C@@H]5C[C@H](O)[C@H](C)[C@]5(CC[C@H](C)[C](O)[C@H]5C[C@@H](C)[C@H](C)[C@@H]([C@@H](C)C(=O)O)O5)O4)O3)O2)O[C@H]1CO,formula,mist,3,30,30,0,10.701800346374512,"['CO[C@H]1C[C@H](C[C@@H]2CC[C@@H](C)[C@@H]([C@@H]3CC[C@H](C)[C@H]([C@]4(C)O[C@@H]5C[C@H](O)[C@H](C)[C@]5(CC[C@H](C)[C](O)[C@H]5C[C@@H](C)[C@H](C)[C@@H]([C@@H](C)C(=O)O)O5)O4)O3)O2)O[C@H]1CO', 'CO[C@@H]1C[C@H](CO)O[C@@]2(C[C@@H]1C)O[C@@](C)([C@H]1O[C@@H](C[C@@H]3CC[C@@]4(O3)O[C@H]([C@H]3O[C@]5(CO[C@H]([C@H](C)C(=O)[C@H](C)O)C[C@H]5C)O3)C[C@@H]4C)C[C@H]1C)[C@H](C)[C@H]2C', 'CC[C@H]1OC(C)(C)O[C@@H]1[C@@H]1C[C@H](C)[C@@H]2O[C@@H](CO1)[C@@H](C)[C@@H]([C@@]1(OC)O[C@@H]3CC[C@H](C[C@H]4C[C@@H](OC)[C@H]([C@@H](C)C(C)=O)O4)O[C@H]3C[C@H]1C)CC[C@](C)(O)O2']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.1654135286808014,0.1654135286808014,0.1605888456106186,0.17293232679367065,MassSpecGymID0136309,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C#N)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]3(O)C2)OC(C)[C@@H]1OC(C)=O,formula,mist,3,30,30,2,9.04222583770752,"['CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C#N)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]3(O)C2)OC(C)[C@@H]1OC(C)=O', 'CO[C@@H]1C[C@H](O[C@@H]2CC[C@@]3(C#N)[C@](O)(CC[C@H]4[C@]5(C)[C@H]6CC[C@]63[C@]4(O)C[C@@H](OC(C)=O)[C@@H]5C3=CC(=O)OC3)C2)O[C@@H](C)[C@@H]1O', 'CO[C@H]1C[C@H](O[C@@H]2C[C@H]3C4CC[C@]5(C(C)=O)[C@@H](C6=CC(=O)OC6)C[C@]5(O)[C@]4(C)CC(OC(C)=O)CC3(C#N)C2)O[C@@H](C)[C@@H]1O']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.09090909361839294,0.1259259283542633,0.10864197711149852,0.17475728690624237,MassSpecGymID0136365,CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O,formula,mist,3,30,30,0,9.558858871459961,"['CC(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O', 'CC(OC1OC(OCCC(C)c2ccc3c(c2)C24C5CCC6(C)C(CCC62C)C5(C)C3N4C(C)C(=O)O)C(O)C(O)C1O)C(=O)O', 'C[C@@H]1CC[C@H]2[C@@H](O[C@@H]3O[C@H]([C@@H](C)C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)OC(O)[C@]12C']"
CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,XLTANAWLDBYGFU,3,0.0,0.0,0.12857143580913544,0.1489361673593521,0.13131532073020935,0.16417910158634186,MassSpecGymID0146901,CCN1CCC(C(=O)N2CCC[C@H]2C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c2cccc(OOOC)c2)CC1,formula,mist,3,30,30,1,8.719134092330933,"['CCN1CCC(C(=O)N2CCC[C@H]2C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c2cccc(OOOC)c2)CC1', 'CCC1C(CCC(=O)N2CCCC2C(=O)OC(CCc2ccc(OC)c(OC)c2)c2ccc(OC)c(OC)c2)=CC2OCOC1N2CC', 'CCN1CC2OC3C(CCC2OCC1C=O)OCN1C(C(=O)OC(CCc2ccc(OC)c(OC)c2)c2ccc(OC)c(OC)c2)CCC31']"
CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,YPZBTERWDWUANF,3,0.0,0.0,0.13414634764194489,0.1621621549129486,0.14190675814946493,0.1411764770746231,MassSpecGymID0154352,CC[C@H](C)[C@H](O)[C@H](OC(=O)[C@@H](OC(C)=O)[C@@H](C)CC)C(=O)[C@H](O)C(C)C,formula,mist,3,30,30,0,11.894412755966187,"['CC[C@H](C)[C@H](O)[C@H](OC(=O)[C@@H](OC(C)=O)[C@@H](C)CC)C(=O)[C@H](O)C(C)C', 'CC[C@@H](C)[C@H](OC(C)=O)C(=O)[C@@H](O)CO', 'CC[C@@H](C)[C@@H](OC(C)=O)[C@@H](O)[C@H](O)C(=O)OC[C@@H](C)[C@H](O)[C@@H](O)[C@H](O)CC']"
C/C=C(\C)/C[C@H](C)C[C@H](C)[C@@H]1C(C=CC(=O)O1)OC(=O)/C=C/C(=C/[C@H](CCO)CO)/C,OHRGHFXATDKGOV,3,0.0,0.0,0.09090909361839294,0.10476190596818924,0.09615150094032288,0.16129031777381897,MassSpecGymID0154792,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@H]4[C@H]5[C@H](O)[C@H](OC(C)=O)C[C@@H]5[C@]4(C)CC[C@@H]32)C1,formula,mist,3,30,30,1,4.689547777175903,"['CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@H]4[C@H]5[C@H](O)[C@H](OC(C)=O)C[C@@H]5[C@]4(C)CC[C@@H]32)C1', 'CC(=O)OC1CCC2(C)C(C1)CC(OC(C)=O)C1C2CCC2(C)C(O)C([O])CCC12', 'CC(=O)OCOOC=C1CCC2C3CCC4C[C@H](OC(C)=O)CC[C@]4(C)C3CC[C@]12C']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.11290322244167328,0.11290322244167328,0.09730301300684611,0.1320754736661911,MassSpecGymID0162178,COc1cc(O)c(COCc2ccccc2)c(OC)c1C,formula,mist,3,30,30,0,6.542328119277954,"['COc1cc(O)c(COCc2ccccc2)c(OC)c1C', 'COc1cccc(O)c1OCOCc1ccccc1', 'COc1cc(O)c(OOCc2ccccc2)c(OC)c1OOCc1ccccc1']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.1230769231915474,0.1269841343164444,0.12039072314898173,0.15789473056793213,MassSpecGymID0162215,COC(=O)CC(c1c#cc(O)c(OC)c1)c1ccccc1,formula,mist,3,30,30,1,7.980895757675171,"['COC(=O)CC(c1c#cc(O)c(OC)c1)c1ccccc1', 'COC(=O)CC(c1cc(O)cc(OC)c1)c1cc(O)c(OC)c(O)c1', 'COC(=O)CC(c1ccc(OC)c(C(C)C2=CC=CC=CC(=O)C(=O)C=C2)c1)c1cc(O)c(O)cc1OC']"
CCC(C)/C=C(\C)/C=C/C1=CC2=C(C=N1)C(=O)C(C(=C2Cl)O)(C)OC(=O)C,TYTKCJXGLSJWJW,3,0.0,0.0,0.125,0.1627907007932663,0.14461937050024667,0.18918919563293457,MassSpecGymID0162310,COCCC1C(C)=CC(C)=C(C(=O)OCC=O)N2C(c3ccc(Cl)cc3)C12,formula,mist,3,30,22,3,3.733116626739502,"['COCCC1C(C)=CC(C)=C(C(=O)OCC=O)N2C(c3ccc(Cl)cc3)C12', 'CCc1cc(CN)cc(C(=O)C(C(=O)OCCOC)c2ccc(Cl)cc2)c1', 'CCCN(C(=O)OOCC)C([C](C)c1ccc([O])cc1)c1ccc(Cl)cc1']"
CC(C(C(C)O)(C(=O)OCC1=C(C=CC(=C1)O)NC(=O)CCC(C(=O)O)N)O)O,JMRJLJOBHHWYIV,3,0.0,0.0,0.07865168899297714,0.11999999731779099,0.09714506318171819,0.130952388048172,MassSpecGymID0162742,C=CC1C(OC)=COC(OC2OC(CO)C(O)C(O)C2O)C1C,formula,mist,3,30,30,1,6.301026821136475,"['C=CC1C(OC)=COC(OC2OC(CO)C(O)C(O)C2O)C1C', 'COC1C=COC(OC2OC(CO)C(O)C(O)C2O)C1Cc1cc(C)[nH]c(=O)c1', 'C=CC1=COC(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C1=CC=CC(=O)N(NC)OC']"
CCC(C)C1=C(N2C=C(N=C(C2=N1)CCCN=C(N)N)C3=CNC4=CC=CC=C43)OS(=O)(=O)O,VPQYPSQTVRUBGP,3,0.0,0.0,0.09565217047929764,0.09565217047929764,0.09105848024288814,0.12941177189350128,MassSpecGymID0179016,CCN1CCN(CCNC2=NC(=O)c3cc(NCCS(C)(=O)=O)cc(c3)-c3cnc(nc3)O2)CC1,formula,mist,3,30,30,1,5.1424560546875,"['CCN1CCN(CCNC2=NC(=O)c3cc(NCCS(C)(=O)=O)cc(c3)-c3cnc(nc3)O2)CC1', 'CN1CCn2ccc(c2)C(=O)C1=O', 'CC1=CC(C(O)=Cc2nc(NCCN3C=CCOC3=O)nc(SCCN3CCN(C)C3=O)n2)=C1']"
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O,GGXICVAJURFBLW,3,0.0,0.0,0.15841583907604218,0.19587628543376923,0.17476404209931692,0.20212766528129578,MassSpecGymID0182450,CC[C@H](C)[C@H]1C=C2C=C[C@H](O)[C@@H]1CC[C@H](C(=O)[C@H](C)CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@@H]2C,formula,mist,3,30,20,3,4.516475439071655,"['CC[C@H](C)[C@H]1C=C2C=C[C@H](O)[C@@H]1CC[C@H](C(=O)[C@H](C)CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@@H]2C', 'CCCC(CC)C(=O)OC1=C[C@H]2C=C[C@H](C)C[C@H]2[C@H](CC[C@H]2C[C@@H](O)CC(=O)O2)[C@H]1C', 'CCC(=O)CCCC1CCCC(O)C=C2C=CC(C)C=C2C(C)C1CC(O)CC(=O)O']"
