target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,unique_valid_smiles,duplicate_valid_smiles,valid_duplicate_rate,formula_duplicate_matches,formula_match_fraction_among_valid,unique_valid_fraction_among_valid,generation_time,num_tokens_unmask,encoder_batch_size,top_prediction_smiles
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.8333333134651184,MassSpecGymID0000211,CC(C)[C@H]1OC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)[C@@H](C(C)C)OC(=O)[C@@H]1Cc1ccccc1,formula,1,23,4,1,4,0,0.0,0,0.25,1.0,3.8582305908203125,1,1,['CC(C)[C@H]1OC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)[C@@H](C(C)C)OC(=O)[C@@H]1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5645161271095276,0.5645161271095276,0.5645161271095276,0.8974359035491943,MassSpecGymID0000212,CCC1OC(=O)N(C)C(=O)[C@@H](Cc2ccccc2)[C@@H](C(C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O,formula,1,23,2,1,2,0,0.0,0,0.5,1.0,3.873887538909912,1,1,['CCC1OC(=O)N(C)C(=O)[C@@H](Cc2ccccc2)[C@@H](C(C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.8974359035491943,MassSpecGymID0000213,CC[C@@H](C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)C(=O)[C@@H](Cc2ccccc2)N(C)C1=O,formula,1,32,32,0,19,13,0.40625,0,0.0,0.59375,6.0876219272613525,1,1,['CC[C@@H](C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)C(=O)[C@@H](Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.484375,0.484375,0.484375,0.875,MassSpecGymID0000214,CCC(C)C1OC(=O)C(C(C)C)OC(=O)N(C)CC(=O)C(Cc2ccccc2)N(C(C)C)C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)OC1=O,formula,1,23,19,1,16,3,0.15789473684210525,0,0.05263157894736842,0.8421052631578947,3.8368091583251953,1,1,['CCC(C)C1OC(=O)C(C(C)C)OC(=O)N(C)CC(=O)C(Cc2ccccc2)N(C(C)C)C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)OC1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.6730769276618958,0.6730769276618958,0.6730769276618958,0.8974359035491943,MassSpecGymID0000215,CC[C@H](C)[C@H]1OC(=O)[C@@H](C(C)C)OC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC1=O,formula,1,22,22,1,17,5,0.22727272727272727,0,0.045454545454545456,0.7727272727272727,3.867568016052246,1,1,['CC[C@H](C)[C@H]1OC(=O)[C@@H](C(C)C)OC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](c2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5230769515037537,0.5230769515037537,0.5230769515037537,0.8974359035491943,MassSpecGymID0000216,CCC(C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)N(C)C(=O)O[C@H](c2ccccc2)C(=O)C(=O)N(C)C(Cc2ccccc2)C(=O)O[C@@H]1C(C)C,formula,1,23,6,1,6,0,0.0,0,0.16666666666666666,1.0,3.8723340034484863,1,1,['CCC(C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)N(C)C(=O)O[C@H](c2ccccc2)C(=O)C(=O)N(C)C(Cc2ccccc2)C(=O)O[C@@H]1C(C)C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.350649356842041,0.350649356842041,0.350649356842041,0.8536585569381714,MassSpecGymID0000217,CC[C@H](C)[C@@H]1C(=O)OC(Cc2ccccc2)(C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C(C)C)C(=O)N(CO)C(=O)O[C@@H](Cc2ccccc2)C1=O,formula,1,23,4,1,4,0,0.0,0,0.25,1.0,3.8398497104644775,1,1,['CC[C@H](C)[C@@H]1C(=O)OC(Cc2ccccc2)(C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C(C)C)C(=O)N(CO)C(=O)O[C@@H](Cc2ccccc2)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.6938775777816772,0.6938775777816772,0.6938775777816772,0.8333333134651184,MassSpecGymID0000218,CC(C)C1OC(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(Cc2ccccc2)C(=O)C(Cc2ccccc2)N(C)C(=O)C(C)N(C)C(=O)C(C(C)C)OC1=O,formula,1,24,1,1,1,0,0.0,0,1.0,1.0,3.878922462463379,1,1,['CC(C)C1OC(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(Cc2ccccc2)C(=O)C(Cc2ccccc2)N(C)C(=O)C(C)N(C)C(=O)C(C(C)C)OC1=O']
CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.3561643958091736,0.3561643958091736,0.3561643958091736,0.7446808218955994,MassSpecGymID0000219,CC[C@H](C)[C@H]1C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)C(=O)OC(C(C)C)(C(C)C)C(=O)O[C@H](Oc2ccccc2C)C(=O)N1C,formula,1,24,4,1,4,0,0.0,0,0.25,1.0,3.9045891761779785,1,1,['CC[C@H](C)[C@H]1C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)C(=O)OC(C(C)C)(C(C)C)C(=O)O[C@H](Oc2ccccc2C)C(=O)N1C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.4833333194255829,0.4833333194255829,0.4833333194255829,0.8974359035491943,MassSpecGymID0000220,CC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)[C@@H](C(C)C)N(C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)N(C)C1=O,formula,1,22,2,1,2,0,0.0,0,0.5,1.0,3.8730859756469727,1,1,['CC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)[C@@H](C(C)C)N(C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.875,MassSpecGymID0000221,CC(C)C[C@H]1OC(=O)O[C@@H](Cc2ccccc2)C(=O)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)N(C(C)C)C1=O,formula,1,24,8,1,6,2,0.25,0,0.125,0.75,3.8460967540740967,1,1,['CC(C)C[C@H]1OC(=O)O[C@@H](Cc2ccccc2)C(=O)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)N(C(C)C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5,0.5,0.5,0.8333333134651184,MassSpecGymID0000222,CC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)OC(=O)N(C)[C@H](Cc2ccccc2)[C@@H]([C@@H](C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C1=O,formula,1,24,12,1,10,2,0.16666666666666666,0,0.08333333333333333,0.8333333333333334,3.8864262104034424,1,1,['CC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)OC(=O)N(C)[C@H](Cc2ccccc2)[C@@H]([C@@H](C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5666666626930237,0.5666666626930237,0.5666666626930237,0.875,MassSpecGymID0000223,CC[C@@H](C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](CC)C(=O)O[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)OC(=O)[C@@H]1Cc1ccccc1,formula,1,24,6,1,6,0,0.0,0,0.16666666666666666,1.0,3.847691535949707,1,1,['CC[C@@H](C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](CC)C(=O)O[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)OC(=O)[C@@H]1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.7291666865348816,MassSpecGymID0000224,CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C(C)C)C(=O)C(C(C(=O)O)C(C)C)O[C@@H](Cc2ccccc2)C(=O)N1C,formula,1,24,11,1,10,1,0.09090909090909091,0,0.09090909090909091,0.9090909090909091,3.9075090885162354,1,1,['CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C(C)C)C(=O)C(C(C(=O)O)C(C)C)O[C@@H](Cc2ccccc2)C(=O)N1C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5614035129547119,0.5614035129547119,0.5614035129547119,0.875,MassSpecGymID0000226,CC[C@H]1OC(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O,formula,1,24,17,1,14,3,0.17647058823529413,0,0.058823529411764705,0.8235294117647058,3.8490288257598877,1,1,['CC[C@H]1OC(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.36986300349235535,0.36986300349235535,0.36986300349235535,0.875,MassSpecGymID0000227,CCC(C)[C@H]1OC(=O)[C@@H](C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](Cc2ccccc2)N(C)[C@@H](Cc2ccccc2)C(=O)OCOC(=O)N(C)C(=O)[C@H]1Cc1ccccc1,formula,1,24,7,1,7,0,0.0,0,0.14285714285714285,1.0,3.8510658740997314,1,1,['CCC(C)[C@H]1OC(=O)[C@@H](C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](Cc2ccccc2)N(C)[C@@H](Cc2ccccc2)C(=O)OCOC(=O)N(C)C(=O)[C@H]1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.875,MassSpecGymID0000228,CC[C@@H](C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C1(O)C(C)=O,formula,1,24,2,1,2,0,0.0,0,0.5,1.0,3.851969003677368,1,1,['CC[C@@H](C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C1(O)C(C)=O']
