true_smiles,name,candidate_rank,candidate_smiles
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,3,COC[C@]12CN(C)[C@@H](OC)[C@H]1C1([C@H]3[C@H]([C@@H]2OC)[C@@]2(O)[C@H]3[C@@H](OC)[C@@H](OC)[C@@H]2O)[C@H]2C[C@@]2(O)[C@H]1OC(=O)c1ccccc1
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,4,COC[C@]12CN(C)[C@H]3[C@H]4[C@H]5[C@H](OC)[C@H](O)[C@](C[C@H]41)([C@@H]2OC(=O)c1ccccc1)[C@@H]3[C@@]1(O)C[C@H](O)[C@]5(O)[C@H](OC)[C@@H]1OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,5,COCC12CN(C)C3C(OC)C1C14CC(OC)C5C(O)(C(OC)C2OC(=O)c2ccccc2)C(OC)C(C1O)C5(O)C34
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,6,COC[C@@]12[C@@H](O)[C@]3(O)[C@H](O)[C@H]4C[C@@H]([C@H]5[C@H]6N(C)C[C@@]3(OC)[C@@H]([C@@H]4OC(=O)c3ccccc3)[C@@]56[C@@H](O)C[C@H]1OC)[C@@H]2OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,7,COC[C@]12CN(C)[C@@H]3C4[C@H]5C[C@@H]6[C@@H](OC)[C@@](O)([C@@H](OC)[C@H]([C@@H]1[C@@H](OC(=O)c1ccccc1)[C@@H]2OC)[C@]5(O)[C@H]4OC)[C@]63O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,8,COC[C@@]12CN(C)C3C4C(OC)C5C[C@H](OC)[C@]6(O)C(OC(=O)c7ccccc7)C(OC)[C@]4(C31)C56[C@](O)(OC)C2OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,9,COCC12CN(C)C3C(OC)C(OC(=O)c4ccccc4)C14C1CC5(O)C(O)C(C(O)CC3(C2C5OC)C4O)C1OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,10,COC[C@@]12CN(C)C3C(OC)C4C56C([C@@H](OC)[C@H]3O)[C@]5(O)C[C@H](OC(=O)c3ccccc3)[C@]4([C@H](OC)[C@H]1OC)[C@H]6[C@H]2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,11,COC[C@]12CN(C)[C@H]3[C@H]1[C@@]1(COC)[C@H](OC)[C@H](OC)[C@]45[C@H]([C@H](O)[C@@H]4OC(=O)c4ccccc4)[C@H](O)[C@@](O)([C@@H]31)[C@@H](OC)[C@H]25
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,12,COCC12CN(C)C34C1CC(O)C(OC)C15CC(C(OC)C13)C(OC(=O)c1ccccc1)C4(O)C(O)C5C(O)C2OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,13,COCC12CN(C)C3C(OC)C(OC(=O)c4ccccc4)C45C(O)C(O)C(O)C14C1CC35C(OC)C2C(OC)C1OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,14,COCC12CN(C)C3C4C(OC(=O)c5ccccc5)C(OC)C1(O)C43C1(O)CC3C(OC)C(OC)C1C3C(OC)C2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,15,COC[C@]12CN(C)[C@@H]3[C@@H]4[C@@H](O)[C@H](OC)[C@@]5(O)[C@H](OC)[C@H]([C@@H]6C[C@H]6[C@H](O[C@@H]31)[C@H]4[C@H](OC(=O)c1ccccc1)[C@@H]2O)[C@@H]5OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,16,COCC12CN(C)C3C4C5C6C(O)C(OC)C(OC(=O)c7ccccc7)C(OC)C(O)(C5C6OC)C4(C3C1OC)C2O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,17,COC[C@]12CN(C)C[C@@]13C1[C@@H]4[C@H](OC)[C@@H](OC)[C@@H](O)[C@@H](OC(=O)c5ccccc5)[C@@]5(O)C[C@@]4(OC)[C@@H]([C@@H](O)C123)[C@@H]5OC
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,18,COC[C@]12CN(C)C3C4C3[C@H](O)[C@H](OC)C(C41)[C@@]1(O)C[C@H](O)[C@]23C1C(OC)C(OC(=O)c1ccccc1)[C@H](OC)[C@@H]3O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,19,COC[C@@]12CN(C)[C@H]3[C@H]4[C@@H]5C[C@](O)(OC)[C@@H]([C@@H]6C[C@H]6[C@@H]5[C@H](O)[C@@H]1OC)[C@H](OC)[C@]4(O)[C@@H](OC(=O)c1ccccc1)[C@@]32O
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,MassSpecGymID0347534,20,COC[C@]12CN(C)C34C5[C@H](OC)[C@@H]3[C@]13CC([C@@H](O)[C@@H](O)[C@@H]2OC)[C@H](OC(=O)c1ccccc1)[C@H](OC)[C@@]5(O)C[C@@H](O)[C@H]43
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,1,COc1cc2c(c(OC)c1OC)C(NC(C)=O)CCc1ccc(N[C@H](C)C(=O)N3CCc4c([nH]c5ccccc45)C3)c(=O)cc1-2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,2,COc1cc2c(c(OC)c1OC)[C@@H](NC(C)=O)CCc1cc(=O)c(N[C@@H](C)C(=O)N3CCc4[nH]c5ccccc5c4C3)ccc1-2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,3,COc1cc(N[C@@H](C)C(=O)N2CCc3c([nH]c4ccccc34)-c3c(cc4c(cc3=O)C(NC(C)=O)CC4)C2)c(OC)c(OC)c1
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,4,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(N[C@@H](C)C(=O)N3CCc4[nH]c5ccccc5c4C3)cc1CC(NC(C)=O)C2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,5,COc1cc(=O)c(N[C@@H](C)C(=O)N2CCc3cc(OC)c(C)c(OC)c3C2)ccc1C(=O)N1CCc2c([nH]c3ccccc23)C1
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,6,COc1cc2c(N[C@@H](C)C(=O)N3CCc4c([nH]c5ccccc45)C3)c(C(C)C)c3c(OC)c(=O)c(OC)ccc3c2cc1NO
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,7,COc1cc(N[C@@H](C)C(=O)N2CCc3cc([C@@H](C)C(=O)N4CCc5[nH]c6ccccc6c5C4)ccc3C2=O)cc(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,8,COc1cc2c(cc1OC)C(C(C)=O)N(Cc1c(OC)cc(NC(C)C(=O)N3CCc4[nH]c5ccccc5c4C3)ccc1=O)C2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,9,COc1cc2c(c(OC)c1OC)CN(C(=O)C(C)NC1=CC=C3C(N)=CC(=CC1=O)C(OC)Cc1[nH]c4ccccc4c13)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,10,C=C(C)NC1Cc2[nH]c3ccccc3c2C2=CC=C(NC(C)C(=O)N3CCc4cc(OC)c(OC)cc4C3)C(OC)=C1[O+]C2=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,11,COc1c2ccc[nH]c-2c2c1CN(C(=O)[C@H](C)Nc1cc3c(c(OC)c1OC)C1=C(C=C4NC(C)=C4C1=O)C(OC)CC3)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,12,C=C(C(=O)Nc1ccc(OC)c(OC)c1OC)N1CCC2=CC(=O)C3=C(CCC2C(=O)N2CCc4[nH]c3cccccc4C2)C1
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,13,COc1cc(OC2CCc3[nH]c4c2ccccc(=O)c3N(CCc2[nH]c3ccccc3c2C)C(=O)[C@H](C)N4)cc(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,14,COc1cc2c(c(OC)c1OC)C(NC1CCc3ccc(NC(C)C(=O)N4CCc5[nH]c6ccccc6c5C4)c(=O)cc31)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,15,COc1cc(=O)c(NC(C)C(=O)N2CCc3c([nH]c4ccccc34)C2)ccc1-c1cc(OC)c2c(c1OC)CCC2C(C)=O
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,16,COc1cc2c(c(OC)c1OC)C(=O)[N+](c1ccc(N[C@@H](C)C(=O)N3CCc4c([nH]c5ccccc45)C3)c(C(C)=O)c1)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,17,COc1ccc(N[C@@H](C)C(=O)N2CCc3c([nH]c4ccccc34)C2)c(OC)c1OC
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,18,COc1cc2c(c(OC)c1OC)CN(C(=O)C(C)Nc1ccc3c(cc1=O)-c1c([nH]c4ccccc14)CCC3N)CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,19,COc1cc2c(c(OC)c1OC)C1c3cc(c(=O)cc(N[C@@H](C)C(=O)N4CCc5c([nH]c6ccccc56)C4)c3C)N1CC2
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,MassSpecGymID0380322,20,COc1cc(C2CCc3cc(NO)c(=O)ccc3C2)c(N[C@@H](C)C(=O)N2CCc3c([nH]c4ccccc34)C2)c(OC)c1OC
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,1,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34C1[C@H](O)[C@H](OC(=O)c1ccccc1)[C@@H]3[C@@]1(OC(C)=O)C[C@H]2C2(C[C@@H]4[C@H](OC)[C@@H]2O)[C@@H]1O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,2,CCN1C[C@@]2(COC)[C@@H]3[C@@H]4[C@@H]1[C@@](O)([C@H](C)[C@@]1(O)C5[C@H](O)[C@@](OC(C)=O)([C@H]4C[C@H]2O)[C@@H]5[C@@H](OC)[C@H]1OC(=O)c1ccccc1)[C@H]3OC
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,3,CCN1C[C@@]2(COC)C3[C@H]1C14CC(O)([C@H]3C[C@H]2O)[C@@H](OC)C1[C@@]1(OC(C)=O)C[C@@H]([C@@H](OC)[C@H]4O)[C@H](OC(=O)c2ccccc2)[C@@H]1O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,4,CCN1CC2(COC)C(O)CC(OC)C34CC1C(OC(=O)c1ccccc1)C(C23)C1(O)C(OC)C4C2(O)CC(O)C1C2OC(C)=O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,5,CCN1C[C@]2(COC(C)=O)[C@H](O)C[C@H](OC)[C@@]34[C@H]5[C@@H](C)[C@H](OC)[C@@](O)([C@H]5[C@H](OC(=O)c5ccccc5)[C@H](OC)[C@H]13)[C@@H](OC(C)=O)[C@@H]24
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,6,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC(C)=O)C3[C@@]45C[C@]6(OC(=O)c7ccccc7)[C@H](O)[C@H]1[C@@]3(C(OC)[C@H]6[C@@H]4OC)[C@H]5[C@@H](OC)[C@@H]2O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,7,CCN1C[C@@]2(COC)[C@H]3[C@@H]4CC1[C@]3([C@@H](OC)C[C@H]2OC)[C@@H](O)[C@H]1[C@@H](C(=O)OC(C)=O)C[C@@H](OC(=O)c2ccccc2)[C@@]4(O)C[C@@H]1O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,8,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)C34C1[C@H]([C@@H]32)[C@@]1(O)[C@H](OC(=O)c2ccccc2)[C@]2(OC(C)=O)C(OC)C([C@@H](OC)[C@@H]42)[C@@H]1O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,9,CCN1CC2(COC)C(O)CC3C1C1(C(OC)CC2O)C2C(OC(=O)c4ccccc4)C4(OC(C)=O)C(O)C(C41)C32O
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,10,CCN1CC2(COC)C(O)CC(OC)C34C5C(O)C6C(OC)C(C3C5O)C(OC(C)=O)(C(O)C14)C2C6OC(=O)c1ccccc1
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,11,CCN1CC2(COC)C(O)CC(OC)C34C5C6C(OC(=O)c7ccccc7)C6(O)C(OC(C)=O)(C5OC)C(C13)C24
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,12,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34C1[C@H](C(OC(=O)c1ccccc1)[C@@H]3O)[C@H]1[C@@H]3[C@H](OC)[C@](OC(C)=O)([C@H](O)C[C@@H]34)[C@H]12
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,MassSpecGymID0105109,13,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(C(OC)C(OC(=O)c7ccccc7)C3C6C2C(OC)C14)C5OC(C)=O
