target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,unique_valid_smiles,duplicate_valid_smiles,valid_duplicate_rate,formula_duplicate_matches,formula_match_fraction_among_valid,unique_valid_fraction_among_valid,generation_time,num_tokens_unmask,encoder_batch_size,top_prediction_smiles
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.6363636255264282,0.6363636255264282,0.6363636255264282,0.8333333134651184,MassSpecGymID0000211,CC(C)C1OC(=O)C(C(C)C)N(C)OC(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)C(=O)C(Cc2ccccc2)N(C)C1=O,formula,1,22,6,1,4,2,0.3333333333333333,0,0.16666666666666666,0.6666666666666666,3.529747486114502,1,1,['CC(C)C1OC(=O)C(C(C)C)N(C)OC(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)C(=O)C(Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5573770403862,0.5573770403862,0.5573770403862,0.8974359035491943,MassSpecGymID0000212,CC[C@H](C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)CC(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@@H](C(C)C)C(=O)N1Cc1ccccc1,formula,1,21,11,1,11,0,0.0,0,0.09090909090909091,1.0,3.503563165664673,1,1,['CC[C@H](C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)CC(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@@H](C(C)C)C(=O)N1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.4769230782985687,0.4769230782985687,0.4769230782985687,0.8974359035491943,MassSpecGymID0000213,CCC(C)[C@@H]1OC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(Cc2ccccc2)[C@@H](C(C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)C(=O)[C@@H](Cc2ccccc2)OC1=O,formula,1,21,7,1,7,0,0.0,0,0.14285714285714285,1.0,3.5184285640716553,1,1,['CCC(C)[C@@H]1OC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(Cc2ccccc2)[C@@H](C(C)CC)C(=O)O[C@H](C(C)C)C(=O)N(C)C(=O)[C@@H](Cc2ccccc2)OC1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5833333134651184,0.5833333134651184,0.5833333134651184,0.875,MassSpecGymID0000214,CCC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC1=O,formula,1,21,6,1,6,0,0.0,0,0.16666666666666666,1.0,3.54386043548584,1,1,['CCC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.3552631437778473,0.3552631437778473,0.3552631437778473,0.8974359035491943,MassSpecGymID0000215,CCC(C)C1C(=O)OC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)(ON)C(=O)OC(C(C)C)C(=O)C(C(C)C)C(=O)C(Cc2ccccc2)C(=O)N1C,formula,1,21,7,1,7,0,0.0,0,0.14285714285714285,1.0,3.51718807220459,1,1,['CCC(C)C1C(=O)OC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)(ON)C(=O)OC(C(C)C)C(=O)C(C(C)C)C(=O)C(Cc2ccccc2)C(=O)N1C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.581818163394928,0.581818163394928,0.581818163394928,0.8974359035491943,MassSpecGymID0000216,CCC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC)OC1=O,formula,1,32,31,1,22,9,0.2903225806451613,0,0.03225806451612903,0.7096774193548387,6.094094514846802,1,1,['CCC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)OC(=O)C(Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](CC)OC1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.3125,0.3125,0.3125,0.8536585569381714,MassSpecGymID0000217,CCC(C)C1OC(=O)C(c2ccccc2)N(C)C(=O)C(Cc2ccccc2)C(O)OC(=O)CC(=O)C(=O)N(C)C(Cc2ccccc2)C(C(C)C)C(=O)N1C(C)C,formula,1,22,10,1,10,0,0.0,0,0.1,1.0,3.556900978088379,1,1,['CCC(C)C1OC(=O)C(c2ccccc2)N(C)C(=O)C(Cc2ccccc2)C(O)OC(=O)CC(=O)C(=O)N(C)C(Cc2ccccc2)C(C(C)C)C(=O)N1C(C)C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.7777777910232544,0.7777777910232544,0.7777777910232544,0.8333333134651184,MassSpecGymID0000218,CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N1C,formula,1,22,11,1,10,1,0.09090909090909091,0,0.09090909090909091,0.9090909090909091,3.5551986694335938,1,1,['CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N1C']
CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.48571428656578064,0.48571428656578064,0.48571428656578064,0.7446808218955994,MassSpecGymID0000219,CCC(C)[C@H]1C(=O)O[C@@H](c2ccccc2)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)=O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)N1OC(C)C,formula,1,22,5,1,5,0,0.0,0,0.2,1.0,3.535935401916504,1,1,['CCC(C)[C@H]1C(=O)O[C@@H](c2ccccc2)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)=O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)N1OC(C)C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.7446808218955994,0.7446808218955994,0.7446808218955994,0.8974359035491943,MassSpecGymID0000220,CC(C)C1OC(=O)C(Cc2ccccc2)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)N(C)C1=O,formula,1,21,5,1,3,2,0.4,0,0.2,0.6,3.523746967315674,1,1,['CC(C)C1OC(=O)C(Cc2ccccc2)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5,0.5,0.5,0.875,MassSpecGymID0000221,CC(C)CC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C(C)C)[C@@H](Cc2ccccc2)C(=O)N(C)C(=O)N1C,formula,1,22,8,1,8,0,0.0,0,0.125,1.0,3.558150053024292,1,1,['CC(C)CC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C(C)C)[C@@H](Cc2ccccc2)C(=O)N(C)C(=O)N1C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5645161271095276,0.5645161271095276,0.5645161271095276,0.8333333134651184,MassSpecGymID0000222,CC[C@H](C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)CN(C)C(=O)N1Cc1ccccc1,formula,1,22,15,1,11,4,0.26666666666666666,0,0.06666666666666667,0.7333333333333333,3.559983968734741,1,1,['CC[C@H](C)[C@@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H](C(C)C)C(=O)CN(C)C(=O)N1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.43478259444236755,0.43478259444236755,0.43478259444236755,0.875,MassSpecGymID0000223,CCC(C)[C@@H]1CC(=O)O[C@H](Cc2ccccc2)C(=O)ON(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C(C)C)C(=O)[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O1,formula,1,22,11,1,9,2,0.18181818181818182,0,0.09090909090909091,0.8181818181818182,3.560737371444702,1,1,['CCC(C)[C@@H]1CC(=O)O[C@H](Cc2ccccc2)C(=O)ON(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C(C)C)C(=O)[C@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.39436620473861694,0.39436620473861694,0.39436620473861694,0.7291666865348816,MassSpecGymID0000224,CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)CC(Cc2ccccc2)C(=O)O[C@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)C(=O)O[C@@H]1C(C)C,formula,1,21,1,1,1,0,0.0,0,1.0,1.0,3.5459933280944824,1,1,['CCC(C)[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)CC(Cc2ccccc2)C(=O)O[C@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)C(=O)O[C@@H]1C(C)C']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.4264705777168274,0.4264705777168274,0.4264705777168274,0.875,MassSpecGymID0000226,CCC(C)C1C(=O)OC(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N(C)C(=O)OC(C(C)=O)C(=O)N(C)C(Cc2ccccc2)C(=O)OC1Cc1ccccc1,formula,1,22,1,1,1,0,0.0,0,1.0,1.0,3.564375400543213,1,1,['CCC(C)C1C(=O)OC(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N(C)C(=O)OC(C(C)=O)C(=O)N(C)C(Cc2ccccc2)C(=O)OC1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5076923370361328,0.5076923370361328,0.5076923370361328,0.875,MassSpecGymID0000227,CC[C@H](C)[C@@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C[C@H](Cc2ccccc2)OC(=O)[C@@H](C)OC(=O)N(C)[C@H](C(C)C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O,formula,1,21,5,1,5,0,0.0,0,0.2,1.0,3.569114923477173,1,1,['CC[C@H](C)[C@@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C[C@H](Cc2ccccc2)OC(=O)[C@@H](C)OC(=O)N(C)[C@H](C(C)C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.5076923370361328,0.5076923370361328,0.5076923370361328,0.875,MassSpecGymID0000228,CC[C@H](C)[C@H]1C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)[C@H](C(C)C)C(=O)N(C)NC(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H]1Cc1ccccc1,formula,1,30,25,1,16,9,0.36,0,0.04,0.64,5.338949203491211,1,1,['CC[C@H](C)[C@H]1C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)[C@H](C(C)C)C(=O)N(C)NC(=O)O[C@H](Cc2ccccc2)C(=O)O[C@H]1Cc1ccccc1']
CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,GYSCAQFHASJXRS,1,0.0,0.0,0.39436620473861694,0.39436620473861694,0.39436620473861694,0.8536585569381714,MassSpecGymID0000229,CC[C@H](C)[C@H]1C(=O)O[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)COC(=O)[C@@H](C(C)C)OC(=O)[C@@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,formula,1,21,1,1,1,0,0.0,0,1.0,1.0,3.57661509513855,1,1,['CC[C@H](C)[C@H]1C(=O)O[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)COC(=O)[C@@H](C(C)C)OC(=O)[C@@H](Cc2ccccc2)C(=O)N1Cc1ccccc1']
