target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,conditioning_fingerprint_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,WNMJYKCGWZFFKR,3,0.0,0.0,0.14432989060878754,0.1473684161901474,0.14100381235281625,0.1807228922843933,MassSpecGymID0070209,CCCCN1C(=O)C(=O)C([C]N(C)c2c(N)n(CCOC)c(C)cc2=O)=C1N,formula,mist,3,16,6,3,1.9864928722381592,"['CCCCN1C(=O)C(=O)C([C]N(C)c2c(N)n(CCOC)c(C)cc2=O)=C1N', 'CC=CN(C1=CC(=O)C(=O)N1CCCC)c1c(N)cc(=O)n(CCOC)c1N', 'CCCCN1C(=O)C=C2C=C(C=C(OC)N2CCC)C(=O)C(C(=O)NN)=C1N']"
C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,NWXMGUDVXFXRIG,3,0.0,0.0,0.10869564861059189,0.1411764770746231,0.11738161742687225,0.10975609719753265,MassSpecGymID0076472,COc1ccc(C(=O)NC[C@H]2OC(NC(=O)c3ccc(OC)cc3)[C@H](O)[C@@H](O)C2=O)cc1,formula,mist,3,29,19,3,5.325912714004517,"['COc1ccc(C(=O)NC[C@H]2OC(NC(=O)c3ccc(OC)cc3)[C@H](O)[C@@H](O)C2=O)cc1', 'COc1ccc(NC(=O)C(=CCC2OC(O)C(O)O2)C(=O)Nc2ccc(OC)cc2)cc1', 'COc1ccc(C(=O)NC2(C3(NC(=O)c4ccc(OC)cc4)[C@H](O)[C@H]3O)CO[C@H]2O)cc1']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.10975609719753265,0.10975609719753265,0.10246915370225906,0.12328767031431198,MassSpecGymID0076664,CCCCCCCSNC(C(=O)O)c1ccc(OC)c(OC)c1,formula,mist,3,16,10,3,1.5709688663482666,"['CCCCCCCSNC(C(=O)O)c1ccc(OC)c(OC)c1', 'CCCCCCSNC(=O)C(OC)c1ccc(OC)c(OC)c1', 'CCCSC(C)C(=O)C(C)Nc1cc(OC)c(OC)c(OC)c1']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.10843373835086823,0.12643678486347198,0.10574115564425786,0.12328767031431198,MassSpecGymID0076673,CCCCCCN(C(=O)SO)C(C)c1ccc(OC)c(OC)c1,formula,mist,3,15,14,3,1.5662217140197754,"['CCCCCCN(C(=O)SO)C(C)c1ccc(OC)c(OC)c1', 'CCCN(C(C)CC)C(c1ccc(OC)c(OC)c1)[S+]([O-])C=O', 'CCCS1(C(=O)O)C=C2C=C(C(C)OC)C=C(C2)C1(NC)OC']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC,3,0.0,0.0,0.1450381726026535,0.1450381726026535,0.1370279093583425,0.14705882966518402,MassSpecGymID0105096,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=C4O)NC(=O)C(C)=C[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C,formula,mist,3,30,30,1,9.574879169464111,"['CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=C4O)NC(=O)C(C)=C[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C', 'COC1C=COC2(C)Oc3c(C)c(O)c4c(c3O)C(NC(=O)C(C)=CC=CC(C)C4C(C)C(O)C(C)C(OC(C)=O)C1C)C2=O', 'CO[C@H]1/C=C/O[C@](C)(C(C)C2O/C=C\\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@H]2C)OC2=C(C=O)C3=C(N1)C(=C3O)C(O)=C2C']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)OC(=O)C)COC,RIPYIJVYDYCPKW,3,0.0,0.0,0.14960630238056183,0.14960630238056183,0.1356355845928192,0.1964285671710968,MassSpecGymID0134807,CC(=O)[C@@]1(O)C(=O)C[C@@H]2[C@H]3CC(O[C@H]4O[C@@H](Oc5ccc(O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)cc5)[C@@H](O)[C@H]4O)[C@@]4(C)CC[C@]2(C)[C@H]1CC[C@@]34C,formula,mist,3,30,30,1,11.114287614822388,"['CC(=O)[C@@]1(O)C(=O)C[C@@H]2[C@H]3CC(O[C@H]4O[C@@H](Oc5ccc(O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)cc5)[C@@H](O)[C@H]4O)[C@@]4(C)CC[C@]2(C)[C@H]1CC[C@@]34C', 'CC1CCC2(C)C(Oc3ccc(OC4OCC(O)C(O)C4O)cc3)CC(=O)CC2C1(C)O', 'CC1OC(c2ccn(C3CC4(C)C5CCC(C)(Oc6ccc(OC7OCC(O)C(O)C7O)cc6)C5C(O)CC34C)c(=O)c2)C(O)C(O)C1O']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.10784313827753067,0.15789473056793213,0.1369253471493721,0.12142857164144516,MassSpecGymID0135253,CCC(=O)C(C)C1OC(CC2CC(OC)C(C)CO2)CCC1C,formula,mist,3,30,30,0,10.84154725074768,"['CCC(=O)C(C)C1OC(CC2CC(OC)C(C)CO2)CCC1C', 'COC1CC(CO)OC1C(C)C(O)C(C)C1CC2(C)CC(C)C(C3CCC(C)(C4CCC(C5CCC(C)(O)O5)O4)O3)C2(CC2CC(C(=O)C(C)C)O2)O1', 'CO[C@@H]1CC(C[C@@H]2C=C[C@@H]([C@H](C)C(=O)[C@@H](O)[C@H](C)[C@@H]3O[C@@](C)(O)O[C@H]([C@H]4CC[C@]5(CC[C@@](C)([C@H]6O[C@@H](CO)[C@H](C)[C@H]6C)[C@H]5C)O4)C[C@@H]3C)O2)CC[C@@H]1C']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.1627907007932663,0.1627907007932663,0.14679406583309174,0.1230769231915474,MassSpecGymID0135257,CO[C@@H]1O[C@@H](C[C@@H]2CC[C@H](C)[C@H]([C@@H](C)C(=O)[C@H](C)[C@H]3C[C@]4([CH]C[C@@H](C)[C@@]5(CC4)CC[C@@](C)([C@H]4CC[C@@](C)(O)[C@@H](C)[C@@H](CO)O4)O5)O3)O2)C[C@H]1OC,formula,mist,3,30,30,0,11.038068532943726,"['CO[C@@H]1O[C@@H](C[C@@H]2CC[C@H](C)[C@H]([C@@H](C)C(=O)[C@H](C)[C@H]3C[C@]4([CH]C[C@@H](C)[C@@]5(CC4)CC[C@@](C)([C@H]4CC[C@@](C)(O)[C@@H](C)[C@@H](CO)O4)O5)O3)O2)C[C@H]1OC', 'CO[C@@H]1C[C@@]([C@H](C)[C@H]2O[C@H](C[C@H]3C[C@@H](C)[C@](O)([C@@H]4O[C@@H]([C@H]5CC[C@@](O)(CO)O5)[C@@](C)(O)[C@H]4[C@H](C)O)O3)CC[C@H]2C)([C@H]2O[C@]3([CH]O3)C[C@H]2C)[C@H](C)C[C@@H]1C', 'CCC(=O)C(C)C1OC(C[C@H]2CC(C)[C@](O)(C3(C)OC3CO)O2)CC1OC']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.16058394312858582,0.16058394312858582,0.15929965674877167,0.17777778208255768,MassSpecGymID0136309,COC1CC(OC2CCC3(C#N)C(=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O,formula,mist,3,30,26,3,8.906367063522339,"['COC1CC(OC2CCC3(C#N)C(=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O', 'COC1CC(OC2CCC3(C#N)C4C(=O)CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O', 'COC1C[C@H](O[C@H]2CCC3(C#N)[C@H]4C[C@@H](OC(C)=O)[C@@]5(C)[C@H](C2)C2=CC(=O)OC[C@]2(C)[C@@H]5CCC43O)OC(C)[C@H]1OC(C)=O']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.13385826349258423,0.145454540848732,0.1320337081948916,0.1696428507566452,MassSpecGymID0136365,CC1OC(OC2OC(OC3CCC(C)(C(C)CCc4ccc5c(c4)C(C#N)=C5O)C(C)C3(C)C)C(O)C(O)C2O)C(O)C1O,formula,mist,3,30,30,1,8.939260959625244,"['CC1OC(OC2OC(OC3CCC(C)(C(C)CCc4ccc5c(c4)C(C#N)=C5O)C(C)C3(C)C)C(O)C(O)C2O)C(O)C1O', 'CC1(C)C(OC2OC(CO)C(O)C(O)C2O)CCC2(C)C3CC4(C)C(CCC12)C4(C)C3O', 'C[C@H](C(=O)O)[C@@]12CC[C@@H]3[C@H](C(=N)O)c4cc(O[C@@H](C)CCC(=O)O)cc5c4[C@@H]1[C@@H](OCC[C@H](C)C(=O)O)CC[C@@]2(C)[C@@]3(C)O5']"
CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,XLTANAWLDBYGFU,3,0.0,0.0,0.13178294897079468,0.14765100181102753,0.1316061889131864,0.1560283750295639,MassSpecGymID0146901,COc1ccc(CCC[C@@H](OC(=O)[C@@H]2CCCN2C(=O)C=O)c2ccccc2)cc1OC,formula,mist,3,30,30,1,11.338520765304565,"['COc1ccc(CCC[C@@H](OC(=O)[C@@H]2CCCN2C(=O)C=O)c2ccccc2)cc1OC', 'CC[C](CN1COC(OC)C(OC)CCC1OC=O)C(=O)N1CCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1ccccc1', 'CC[NH+]=CC(=O)C(O)(CC[C@H](OC(=O)[C@H]1C[C@H](C(=O)C(=O)[C@@H]2CC[C@@H](CC)CO2)C[NH2+]1)c1cccc(OC)c1)c1ccc(OC)cc1OC']"
CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,YPZBTERWDWUANF,3,0.0,0.0,0.12371134012937546,0.13333334028720856,0.12915982057650885,0.1411764770746231,MassSpecGymID0154352,CCC(C)C(OC(C)=O)C(=O)OCC(C(=O)C(OC(C)=O)C(C)CC)C(=O)C(C(=O)C(O)C(O)C(O)C(C)C(O)CO)C(C)C,formula,mist,3,30,30,0,13.542303562164307,"['CCC(C)C(OC(C)=O)C(=O)OCC(C(=O)C(OC(C)=O)C(C)CC)C(=O)C(C(=O)C(O)C(O)C(O)C(C)C(O)CO)C(C)C', 'CC(=O)OC[C@@H](O)[C@@H](O)[C@@H](O)C(C)CO', 'CC[C@H](C)[C@@H](OC(=O)[C@@H](C)[C@@H](O)[C@@H](C[C@@H](C)[C@@H](O)CC)OC(C)=O)C(=O)C(=O)[C@@H](O)[C@H](O)CO']"
C/C=C(\C)/C[C@H](C)C[C@H](C)[C@@H]1C(C=CC(=O)O1)OC(=O)/C=C/C(=C/[C@H](CCO)CO)/C,OHRGHFXATDKGOV,3,0.0,0.0,0.10784313827753067,0.11428571492433548,0.11070961753527324,0.1515151560306549,MassSpecGymID0154792,CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@H]3C4C[C@H]5OC[C@H](O)[C@@H](OC(C)=O)[C@@H]5[C@H]4CC[C@H]32)C1,formula,mist,3,16,7,3,2.932250738143921,"['CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@H]3C4C[C@H]5OC[C@H](O)[C@@H](OC(C)=O)[C@@H]5[C@H]4CC[C@H]32)C1', 'CC(=O)OC1CC[C@@]2(C)C(C1)CC(OC(C)=O)[C@H]1[C@H](O)[C@@H]3CCCC(CO)=C3CC[C@@H]12', 'CC(=O)OC1CCC2(C)C(CCC3C4CC(O)CCC4CCC(OC(C)=O)C(=O)C32)C1']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.06756756454706192,0.10256410390138626,0.09004388997952144,0.1355932205915451,MassSpecGymID0162178,COc1ccc(OC)c(C(=O)OCc2ccccc2)c(OC)c(OCc2ccccc2)cc(=O)c(OC)c1,formula,mist,3,16,7,3,3.5329678058624268,"['COc1ccc(OC)c(C(=O)OCc2ccccc2)c(OC)c(OCc2ccccc2)cc(=O)c(OC)c1', 'COC(=O)C1=CC(OC)=C(OCc2ccccc2)C1(O)Cc1cc(O)c(OC)c(OCc2ccccc2)c1', 'COc1cc(OOCc2ccccc2)c(OCOCOCc2ccccc2)c(OCc2ccccc2)c1O']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.13793103396892548,0.13793103396892548,0.12498134126265843,0.14754098653793335,MassSpecGymID0162215,COC(=O)CC(c1ccc(OC)c(O)c1)c1ccc(OC)c(O)c1,formula,mist,3,30,30,2,6.46950364112854,"['COC(=O)CC(c1ccc(OC)c(O)c1)c1ccc(OC)c(O)c1', 'COC(=O)C[C@H](c1ccc(OC)c(OC)c1)c1c(-c2cc(O)c(OC)c(OC)c2)cc(O)c2ccccc12', 'COC(=O)CC(c1ccc(OC)c(C2C(=O)C(=O)C2(C)c2cc(OC)ccc2OC)c1)c1ccccc1O']"
CCC(C)/C=C(\C)/C=C/C1=CC2=C(C=N1)C(=O)C(C(=C2Cl)O)(C)OC(=O)C,TYTKCJXGLSJWJW,3,0.0,0.0,0.14814814925193787,0.14814814925193787,0.13812329371770224,0.18421052396297455,MassSpecGymID0162310,CCOC(=O)C1=C(c2ccc(Cl)cc2)C1CCOC,formula,mist,3,30,30,2,4.940187215805054,"['CCOC(=O)C1=C(c2ccc(Cl)cc2)C1CCOC', 'CCN(C(=O)OCCOCOC)C1c2ccc(cc2)C1c1ccc(Cl)cc1', 'CCOC(=O)C1(c2ccc(Cl)cc2)C2=CC=C(C)N(C(COC)OC)C1=C2']"
CC(C(C(C)O)(C(=O)OCC1=C(C=CC(=C1)O)NC(=O)CCC(C(=O)O)N)O)O,JMRJLJOBHHWYIV,3,0.0,0.0,0.11009174585342407,0.11009174585342407,0.09848863383134206,0.1547619104385376,MassSpecGymID0162742,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)N2Cc3cc(=O)ccn3C2)[C@@H]1OC,formula,mist,3,30,30,1,5.144568681716919,"['C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)N2Cc3cc(=O)ccn3C2)[C@@H]1OC', 'CC1=CO[C@H](O[C@@H]2OC(CO)[C@@H](O)[C@@H](O)C2O)[C@H](C)N1C', 'CO/C=C1/C(=O)C(O[C@@H]2OC(CO)[C@@H](O)C(CO)O[C@@H]2N)C1c1[nH]ccc1CO']"
CCC(C)C1=C(N2C=C(N=C(C2=N1)CCCN=C(N)N)C3=CNC4=CC=CC=C43)OS(=O)(=O)O,VPQYPSQTVRUBGP,3,0.0,0.0,0.13131313025951385,0.13131313025951385,0.12154215574264526,0.13793103396892548,MassSpecGymID0179016,CN1CCC(=S(=O)(O)c2cnc(NCCN)nc2)O1,formula,mist,3,30,30,1,6.807288646697998,"['CN1CCC(=S(=O)(O)c2cnc(NCCN)nc2)O1', 'CN1C=CN(CCNc2cc([C]3N(C)C=CN3C)cc(-c3cc(O)cc(S([NH3+])(=O)=O)c3)n2)O1', 'CC1=C(c2ccnc(S(=O)(=O)n3cc(O)c(Cc4ncc(O)nc4C)c3C)c2)N(C)CCN1N']"
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O,GGXICVAJURFBLW,3,0.0,0.0,0.1683168262243271,0.1855670064687729,0.1697412133216858,0.20202019810676575,MassSpecGymID0182450,CCC(C)C(=O)OC1CCC2C(=CC(C)C1)C=CC(C)C2CCC1CC(O)CC(=O)O1,formula,mist,3,30,17,3,4.74177885055542,"['CCC(C)C(=O)OC1CCC2C(=CC(C)C1)C=CC(C)C2CCC1CC(O)CC(=O)O1', 'CCC(C)C(=O)OC1CC(C)C=CC2C=CC(C)C(CCCC3CC(O)CC(=O)O3)C21', 'CCC(C)C(=O)COC1CC(C)C=C2C=CCC(CCC3CC(O)CC(=O)O3)C2C1C']"
