target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,conditioning_fingerprint_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,WNMJYKCGWZFFKR,3,1.0,1.0,1.0,1.0,0.7761884927749634,0.19767442345619202,MassSpecGymID0070209,COc1cc2nc(N(C)CCCNC(=O)[C@@H]3CCCO3)nc(N)c2cc1OC,formula,oracle,3,16,13,7,2.0843303203582764,"['COc1cc2nc(N(C)CCCNC(=O)[C@@H]3CCCO3)nc(N)c2cc1OC', 'COc1cc2nc(N(C)CCNCC(=O)C3CCCO3)nc(N)c2cc1OC', 'COc1cc2nc(N(C)CCCC(O[N])C3CCCO3)nc(N)c2cc1OC']"
C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,NWXMGUDVXFXRIG,3,1.0,1.0,1.0,1.0,0.8100604017575582,0.10989011079072952,MassSpecGymID0076472,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@H]12,formula,oracle,3,30,30,5,5.498698472976685,"['CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@H]12', 'CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)C3CCC12', 'CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C3CC2C[C@@H]1O']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.37142857909202576,0.37142857909202576,0.3417724867661794,0.1358024626970291,MassSpecGymID0076664,CCC/C(=N\OCC)C(=O)C1=C(O)CC(C2CCCC2)[S+]([O-])C1,formula,oracle,3,15,15,3,1.614250898361206,"['CCC/C(=N\\OCC)C(=O)C1=C(O)CC(C2CCCC2)[S+]([O-])C1', 'CCCCON=C(C)C1=C(O)CC(C2CCCC2)[S+]([O-])CC1=O', 'CCCO/N=C(\\CCC=S=O)C1=C(O)C(C2CCCC2)C(O)C1']"
CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,SVKHAVSUBSUFBQ,3,0.0,0.0,0.3194444477558136,0.3194444477558136,0.27780568102995556,0.1358024626970291,MassSpecGymID0076673,CCC/C(=N\OCC)C1([S+](C)[O-])C(=O)CC(C2CCCC2)=C1O,formula,oracle,3,15,3,3,1.4837002754211426,"['CCC/C(=N\\OCC)C1([S+](C)[O-])C(=O)CC(C2CCCC2)=C1O', 'CCC/C(=N\\CC)OC(O)=C1[C](O)C[C@H]([S+]2CCCC2)CC1=O', 'CCCC(C)=NOS(=O)(=O)C1=C(O)CC2(CCC2)CC(C)=C1C']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC,3,0.0,0.0,0.6630434989929199,0.6630434989929199,0.5723320345083872,0.1418439745903015,MassSpecGymID0105096,CCN1C[C@]2(COC)[C@H](O)C[C@@H](OC)[C@@]34C1[C@H]([C@@H](OC)[C@H]23)[C@H](OC(=O)c1ccccc1)[C@H]1[C@@H](O)[C@@H](O)[C@H]2[C@H](OC)[C@@]1(OC(C)=O)[C@H]24,formula,oracle,3,30,30,2,13.73379111289978,"['CCN1C[C@]2(COC)[C@H](O)C[C@@H](OC)[C@@]34C1[C@H]([C@@H](OC)[C@H]23)[C@H](OC(=O)c1ccccc1)[C@H]1[C@@H](O)[C@@H](O)[C@H]2[C@H](OC)[C@@]1(OC(C)=O)[C@H]24', 'CCN1C[C@]2(COC)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@@]34[C@@H]1[C@H]([C@H](OC)[C@@H]23)[C@]1(O)C[C@H](OC)[C@@]2(OC(C)=O)C1[C@H]4[C@H](O)[C@@H]2OC', 'CCN1CC23C(O)CC(OC)C4C2C1CC(O)C(OC)C3C1(OC)C2C(O)C(OC(=O)c3ccccc3)C2C4(OC(C)=O)C[C@H]1O']"
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)OC(=O)C)COC,RIPYIJVYDYCPKW,3,0.0,0.0,0.5199999809265137,0.5199999809265137,0.49705126881599426,0.1860465109348297,MassSpecGymID0134807,CCN1C[C@]2(COC)[C@H](OC)C[C@H]3[C@@H]([C@@]45[C@@H]6C[C@@](O)([C@H]([C@H]6OC(=O)c6ccccc6)[C@@H]4O)[C@@H](OC)C[C@H]5OC(C)=O)[C@@H]1[C@H](O)[C@@]32O,formula,oracle,3,30,30,0,12.401109457015991,"['CCN1C[C@]2(COC)[C@H](OC)C[C@H]3[C@@H]([C@@]45[C@@H]6C[C@@](O)([C@H]([C@H]6OC(=O)c6ccccc6)[C@@H]4O)[C@@H](OC)C[C@H]5OC(C)=O)[C@@H]1[C@H](O)[C@@]32O', 'CCN1C[C@]2(COC)C(OC)C[C@H](OC)C34[C@H]1[C@H](O)C2C31CC(OC)C(OC(C)=O)[C@@H]4C2(O)C(OC(=O)c3ccccc3)C[C@]2(O)C1O', 'CCN1C[C@]2(COC)[C@H](OC)C[C@]34C(C5C[C@@]5(O)[C@@H](OC)[C@H](O)[C@@H]2[C@@]2(C(=O)OC)C[C@H](OC(=O)c5ccccc5)[C@H]3[C@H]4[C@H]2O)[C@@H]1O']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.692307710647583,0.692307710647583,0.6678876876831055,0.12080536782741547,MassSpecGymID0135253,CC(C)=CCC=C(C)C1CCC2(C)C(C(O)CC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)CCC32C)C1(C)C,formula,oracle,3,30,30,0,10.821547269821167,"['CC(C)=CCC=C(C)C1CCC2(C)C(C(O)CC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)CCC32C)C1(C)C', 'C=CC[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCC=C(C)C1CCC2(C)C1CC(O)C1C(C)(C)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)CCCCCC12C']"
CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,3,0.0,0.0,0.7763158082962036,0.7763158082962036,0.7035145362218221,0.131386861205101,MassSpecGymID0135257,CC(C)=CCC=C(C)[C@H]1C[C@@H](O)[C@H]2[C@@H]1CC[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]12C,formula,oracle,3,30,30,1,11.11426067352295,"['CC(C)=CCC=C(C)[C@H]1C[C@@H](O)[C@H]2[C@@H]1CC[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]12C', 'CC(C)=CCC=C(C)[C@@H]1C[C@H](O)C[C@H]2[C@](C)(CC[C@H]3C(C)(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@H]4O)CC[C@@]23C)[C@@H]1C', 'CC(C)=CCC(C)=C[C@@H]1C[C@@H](C)[C@H]2[C@@H]1[C@H](O)C[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)CC[C@]12C']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.4901960790157318,0.4901960790157318,0.4149070878823598,0.17266187071800232,MassSpecGymID0136309,COC[C@@]12CC[C@@H](OC)[C@@]34C[C@](OC(C)=O)(C[C@H](O)[C@]5([C@@H](OC)[C@@H](OC)[C@H]3O)[C@@H](OC(=O)c3ccccc3)[C@@H]15)CN(C)[C@@H]24,formula,oracle,3,30,30,2,12.8133385181427,"['COC[C@@]12CC[C@@H](OC)[C@@]34C[C@](OC(C)=O)(C[C@H](O)[C@]5([C@@H](OC)[C@@H](OC)[C@H]3O)[C@@H](OC(=O)c3ccccc3)[C@@H]15)CN(C)[C@@H]24', 'COC[C@@]12CC[C@H](OC(=O)c3ccccc3)[C@@H]3N(O)C[C@@H]1CC[C@]31C[C@@H]3[C@@H](O)[C@@H](OC(C)=O)[C@@H]4CC[C@@]4(O)[C@@H](O)[C@H](OC)[C@@]321', 'COCC1CCC(OC(=O)c2ccccc2)C23CCC4C5(OC(C)=O)CCC(OC(C)=O)C4(O)C1C2C(O)N(C)C3C5OC']"
CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,FIDOCHXHMJHKRW,3,0.0,0.0,0.48076921701431274,0.48076921701431274,0.46566636363665265,0.1854838728904724,MassSpecGymID0136365,COCC1(OC(C)=O)CCC(OC(=O)c2ccccc2)C23C4CN(C)C2C(O)C(CC2CCC(OC)C(O)(C2O)C4OC)C13,formula,oracle,3,30,30,0,10.932410955429077,"['COCC1(OC(C)=O)CCC(OC(=O)c2ccccc2)C23C4CN(C)C2C(O)C(CC2CCC(OC)C(O)(C2O)C4OC)C13', 'COC[C@]12CC[C@H](OC(=O)c3ccccc3)[C@@]34C(C([C@H](OC)[C@@H]1O)[C@@H]2O)[C@@]1(O)CC[C@H]2[C@@H]1C3[C@]4(OC(C)=O)CN2C', 'COCC12CCC(OC(=O)c3ccccc3)C3C(O)CCC(C1C(OC)C2O)C31C(OC)C(OC)C1C1(OC(C)=O)CN1C']"
CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,XLTANAWLDBYGFU,3,0.0,0.0,0.5181818008422852,0.5181818008422852,0.49723825852076214,0.16339869797229767,MassSpecGymID0146901,CC[C@H]1CCC2C(OC)C[C@@]1(O)[C@]1(O)C(OC)C3C2[C@@H](OC)CC[C@@]1(COC(=O)c1ccccc1N1C(=O)CC(C)C1=O)CN3CC,formula,oracle,3,30,30,0,13.279109716415405,"['CC[C@H]1CCC2C(OC)C[C@@]1(O)[C@]1(O)C(OC)C3C2[C@@H](OC)CC[C@@]1(COC(=O)c1ccccc1N1C(=O)CC(C)C1=O)CN3CC', 'CCN1C[C@]23CC[C@]4(O)C(CCOCOCC5(COC(=O)c6ccccc6N6C(=O)CC(C)C6=O)CC(OC)C(OC)C54)C2C1C3', 'CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(O)CC3=O)CCC(OC)[C@]3(OC)CC4CCCCC2C(OC)CC4(O)CC13']"
CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,YPZBTERWDWUANF,3,0.0,0.0,0.5970149040222168,0.5970149040222168,0.5493254860242208,0.1411764770746231,MassSpecGymID0154352,CCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCC)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](OC(=O)C(C)C)[C@H]1OC(=O)C(C)C,formula,oracle,3,30,30,3,10.248069286346436,"['CCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCC)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](OC(=O)C(C)C)[C@H]1OC(=O)C(C)C', 'CCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](OCC[C@]2(CO)O[C@H](CO)[C@H](OC(=O)C(C)C)[C@@H]2O)O[C@H](OC(=O)C(C)C)[C@H]1OC(=O)C(C)C', 'CCCCCCCCCC(=O)O[C@]1(CO)CO[C@@](O)(OC(=O)CCCCO)[C@H]1[C@H]1O[C@H](CO)[C@@H](OC(=O)C(C)C)[C@H](OC(=O)C(C)C)[C@H]1O']"
C/C=C(\C)/C[C@H](C)C[C@H](C)[C@@H]1C(C=CC(=O)O1)OC(=O)/C=C/C(=C/[C@H](CCO)CO)/C,OHRGHFXATDKGOV,3,0.0,0.0,0.5249999761581421,0.5249999761581421,0.4747548997402191,0.15238095819950104,MassSpecGymID0154792,C=CC(CC(C)=CC)C(C)=CC(=O)O[C@@H]1C=CC(=O)O[C@H]1[C@H](CCO)CC(C)CCO,formula,oracle,3,30,18,3,4.791452884674072,"['C=CC(CC(C)=CC)C(C)=CC(=O)O[C@@H]1C=CC(=O)O[C@H]1[C@H](CCO)CC(C)CCO', 'CC=C(C)CC(C)CC(CCO)C1C=CC(OC(=O)C=CC(CO)CCO)C=CC1=O', 'CC=C(C=CC(=O)O[C@@H]1C=CC=CCC(=O)O[C@@H]1[C@H](C)CCO)CCC[C@@H](C)CCO']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.7857142686843872,0.7857142686843872,0.7071960965792338,0.1428571492433548,MassSpecGymID0162178,Cc1cc2c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O)c(C=O)c(C=O)c(C(C)C)c2c(O)c1O,formula,oracle,3,30,30,1,6.660160303115845,"['Cc1cc2c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O)c(C=O)c(C=O)c(C(C)C)c2c(O)c1O', 'Cc1cc2c(C=O)c(C=O)c(C(C)C)c(O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(O)c2c1O', 'Cc1cc2c(O)c(O)c(C(C)C)c(C=O)c2c(O)c1-c1c(C(C)C)c(C=O)cc2c(C)cc(C=O)c(O)c12']"
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,QBKSWRVVCFFDOT,3,0.0,0.0,0.7142857313156128,0.7142857313156128,0.5232996543248495,0.13513512909412384,MassSpecGymID0162215,Cc1cc2c(C(C)C)c(O)c(C=O)c(O)c2c(O)c1-c1c(C)cc2c(O)c(O)c(C=O)c(O)c2c1C(C)C,formula,oracle,3,30,30,3,6.0345728397369385,"['Cc1cc2c(C(C)C)c(O)c(C=O)c(O)c2c(O)c1-c1c(C)cc2c(O)c(O)c(C=O)c(O)c2c1C(C)C', 'Cc1cc2c(O)c(C=O)c(O)c(C(C)C)c2c(-c2c(C)cc3c(O)c(C=O)c(C(C)C)c(O)c3c2O)c1O', 'CC1=CC2=C(O)C2=CC(O)=C(C=O)C2=C(O)C(O)=C1c1cc(C(C)C)c(O)ccc2c(O)c(O)c1C(C)C']"
